,dataset,group,feat_selection,metric,value,time,model_path,fold_key,model_type,n_obs,model
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.119855729849419,13.985254,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_4/model_0.pt,fold_4,pwms,300,mubind
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6450320773499884,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6278682809844529,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.0806823372840881,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.5007221884033356,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.1005004746598687,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.6473795513483078,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.6304016495320773,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.0818167924880981,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5013386303973948,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
9,pancreatic_endocrinogenesis,val,episcanpy,pr_auc_multi,0.1257511707680358,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
10,pancreatic_endocrinogenesis,test,episcanpy,roc_auc,0.6434112604202278,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
11,pancreatic_endocrinogenesis,test,episcanpy,pr_auc,0.6299856468066569,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
12,pancreatic_endocrinogenesis,test,episcanpy,r2,0.0785043239593505,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
13,pancreatic_endocrinogenesis,test,episcanpy,roc_auc_multi,0.5007240903288961,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.1116679757491963,25.434703,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_1.pt,fold_3,pwms,300,mubind_graph
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6522941986850559,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6418326783829333,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.1301512718200683,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.5137441747019267,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.108000135073712,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.653296382126918,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.6410831987789667,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.1203881502151489,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5159719894149117,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
9,pancreatic_endocrinogenesis,val,episcanpy,pr_auc_multi,0.1342246680039399,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
10,pancreatic_endocrinogenesis,test,episcanpy,roc_auc,0.6498142273385541,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
11,pancreatic_endocrinogenesis,test,episcanpy,pr_auc,0.6398623136865511,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
12,pancreatic_endocrinogenesis,test,episcanpy,r2,0.1250670552253723,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
13,pancreatic_endocrinogenesis,test,episcanpy,roc_auc_multi,0.5155155346769694,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.1201827439439408,13.896049,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs300/pwms/fold_3/model_0.pt,fold_3,pwms,300,mubind
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6574996134162149,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6525123430036146,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.1015883088111877,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.500086429370735,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.0909784265803233,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.654424515894192,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.6468420054888848,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.0998696088790893,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5001653643666161,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
9,pancreatic_endocrinogenesis,val,episcanpy,pr_auc_multi,0.1112658088744945,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
10,pancreatic_endocrinogenesis,test,episcanpy,roc_auc,0.6535572150405211,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
11,pancreatic_endocrinogenesis,test,episcanpy,pr_auc,0.6435301367900569,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
12,pancreatic_endocrinogenesis,test,episcanpy,r2,0.0990443229675293,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
13,pancreatic_endocrinogenesis,test,episcanpy,roc_auc_multi,0.5003604374367993,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.0914463410915076,21.004011,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_1.pt,fold_0,pwms,200,mubind_graph
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6686656776977873,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6755223084660433,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.2066725492477417,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.5162792095333383,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.0998598379758437,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.6679178853405434,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.668835694136696,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.1673154234886169,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5209096684006163,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
9,pancreatic_endocrinogenesis,val,episcanpy,pr_auc_multi,0.1217432833769977,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
10,pancreatic_endocrinogenesis,test,episcanpy,roc_auc,0.666189257392902,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
11,pancreatic_endocrinogenesis,test,episcanpy,pr_auc,0.6701575419671648,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
12,pancreatic_endocrinogenesis,test,episcanpy,r2,0.1956024169921875,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
13,pancreatic_endocrinogenesis,test,episcanpy,roc_auc_multi,0.5165041992969037,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.0999636604875615,13.216948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_0/model_0.pt,fold_0,pwms,200,mubind
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6568257974399409,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6510101181362178,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.102292776107788,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.5000854379804409,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.0909791040669008,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.6544870127917324,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.6459526856867754,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.0962405204772949,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5004935489507596,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
9,pancreatic_endocrinogenesis,val,episcanpy,pr_auc_multi,0.1251062556888452,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
10,pancreatic_endocrinogenesis,test,episcanpy,roc_auc,0.6624527014113966,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
11,pancreatic_endocrinogenesis,test,episcanpy,pr_auc,0.6538594056151623,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
12,pancreatic_endocrinogenesis,test,episcanpy,r2,0.1053371429443359,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
13,pancreatic_endocrinogenesis,test,episcanpy,roc_auc_multi,0.5002591208002574,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
14,pancreatic_endocrinogenesis,test,episcanpy,pr_auc_multi,0.1250353783414898,20.934016,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_1.pt,fold_1,pwms,200,mubind_graph
0,pancreatic_endocrinogenesis,train,episcanpy,roc_auc,0.6681696543933981,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
1,pancreatic_endocrinogenesis,train,episcanpy,pr_auc,0.6748699305336687,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
2,pancreatic_endocrinogenesis,train,episcanpy,r2,0.2056816220283508,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
3,pancreatic_endocrinogenesis,train,episcanpy,roc_auc_multi,0.5165284407084759,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
4,pancreatic_endocrinogenesis,train,episcanpy,pr_auc_multi,0.0999552342719431,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
5,pancreatic_endocrinogenesis,val,episcanpy,roc_auc,0.6669361809862538,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
6,pancreatic_endocrinogenesis,val,episcanpy,pr_auc,0.6747629563899022,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
7,pancreatic_endocrinogenesis,val,episcanpy,r2,0.1950708031654358,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
8,pancreatic_endocrinogenesis,val,episcanpy,roc_auc_multi,0.5229174591804613,13.184079,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/episcanpy/mubind_output/obs200/pwms/fold_1/model_0.pt,fold_1,pwms,200,mubind
