,dataset,feat_selection,loss_key,group,metric,value,model_path,fold_key,model,n_epochs
1,pancreatic_endocrinogenesis,random,poisson,train,roc_auc_multi,0.5223507298801885,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
2,pancreatic_endocrinogenesis,random,poisson,train,pr_auc,0.26917228491896805,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
3,pancreatic_endocrinogenesis,random,poisson,train,pr_auc_multi,0.07808852299165955,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
4,pancreatic_endocrinogenesis,random,poisson,train,r2,0.1017656889131443,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
5,pancreatic_endocrinogenesis,random,poisson,val,roc_auc,0.6892934692530948,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
6,pancreatic_endocrinogenesis,random,poisson,val,roc_auc_multi,0.5069389872105967,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
7,pancreatic_endocrinogenesis,random,poisson,val,pr_auc,0.22328810381657277,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
8,pancreatic_endocrinogenesis,random,poisson,val,pr_auc_multi,0.06983018258880327,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
9,pancreatic_endocrinogenesis,random,poisson,val,r2,0.09369201889289513,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
10,pancreatic_endocrinogenesis,random,poisson,test,roc_auc,0.7598065136202039,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
11,pancreatic_endocrinogenesis,random,poisson,test,roc_auc_multi,0.5394563558180602,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
12,pancreatic_endocrinogenesis,random,poisson,test,pr_auc,0.3664446352239045,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
13,pancreatic_endocrinogenesis,random,poisson,test,pr_auc_multi,0.15083544606553456,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
14,pancreatic_endocrinogenesis,random,poisson,test,r2,0.10501371242240598,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
0,pancreatic_endocrinogenesis,random,bce,train,roc_auc,0.6688319973986155,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
1,pancreatic_endocrinogenesis,random,bce,train,roc_auc_multi,0.4979325900154325,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
2,pancreatic_endocrinogenesis,random,bce,train,pr_auc,0.09254187139910716,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
3,pancreatic_endocrinogenesis,random,bce,train,pr_auc_multi,0.06371630248824402,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
4,pancreatic_endocrinogenesis,random,bce,train,r2,-0.22018857750488352,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
5,pancreatic_endocrinogenesis,random,bce,val,roc_auc,0.6466694826838028,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
6,pancreatic_endocrinogenesis,random,bce,val,roc_auc_multi,0.47340710374945755,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
7,pancreatic_endocrinogenesis,random,bce,val,pr_auc,0.0703013010967669,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
8,pancreatic_endocrinogenesis,random,bce,val,pr_auc_multi,0.0522948102230443,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
9,pancreatic_endocrinogenesis,random,bce,val,r2,-0.47171822187156764,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
10,pancreatic_endocrinogenesis,random,bce,test,roc_auc,0.619758370593559,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
11,pancreatic_endocrinogenesis,random,bce,test,roc_auc_multi,0.5056602694821901,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
12,pancreatic_endocrinogenesis,random,bce,test,pr_auc,0.07669534386597014,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
13,pancreatic_endocrinogenesis,random,bce,test,pr_auc_multi,0.0645414169762636,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
14,pancreatic_endocrinogenesis,random,bce,test,r2,-0.45715855057415133,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
0,pancreatic_endocrinogenesis,random,bce,train,roc_auc,0.7822584611771295,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
1,pancreatic_endocrinogenesis,random,bce,train,roc_auc_multi,0.509041178303817,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
2,pancreatic_endocrinogenesis,random,bce,train,pr_auc,0.31305500095132177,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
3,pancreatic_endocrinogenesis,random,bce,train,pr_auc_multi,0.07338653778126453,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
4,pancreatic_endocrinogenesis,random,bce,train,r2,0.1322384093157859,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
5,pancreatic_endocrinogenesis,random,bce,val,roc_auc,0.778646084405326,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
6,pancreatic_endocrinogenesis,random,bce,val,roc_auc_multi,0.5072399006996163,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
7,pancreatic_endocrinogenesis,random,bce,val,pr_auc,0.38620657882589604,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
8,pancreatic_endocrinogenesis,random,bce,val,pr_auc_multi,0.09929666119321291,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
9,pancreatic_endocrinogenesis,random,bce,val,r2,0.15872071310311886,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
10,pancreatic_endocrinogenesis,random,bce,test,roc_auc,0.7024783363679824,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
11,pancreatic_endocrinogenesis,random,bce,test,roc_auc_multi,0.49991275519106615,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
12,pancreatic_endocrinogenesis,random,bce,test,pr_auc,0.08964997704582127,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
13,pancreatic_endocrinogenesis,random,bce,test,pr_auc_multi,0.044833333333333336,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
14,pancreatic_endocrinogenesis,random,bce,test,r2,0.010680327579877469,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
0,pancreatic_endocrinogenesis,random,bce,train,roc_auc,0.7064559717878434,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
1,pancreatic_endocrinogenesis,random,bce,train,roc_auc_multi,0.5258398719395856,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
2,pancreatic_endocrinogenesis,random,bce,train,pr_auc,0.11075291865355331,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
3,pancreatic_endocrinogenesis,random,bce,train,pr_auc_multi,0.06671882729302733,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
4,pancreatic_endocrinogenesis,random,bce,train,r2,-0.1370999037549352,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
5,pancreatic_endocrinogenesis,random,bce,val,roc_auc,0.7645974494047222,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
6,pancreatic_endocrinogenesis,random,bce,val,roc_auc_multi,0.5964641884298497,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
7,pancreatic_endocrinogenesis,random,bce,val,pr_auc,0.23541252448634517,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
8,pancreatic_endocrinogenesis,random,bce,val,pr_auc_multi,0.12746681170283344,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
9,pancreatic_endocrinogenesis,random,bce,val,r2,0.0630871643494395,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
10,pancreatic_endocrinogenesis,random,bce,test,roc_auc,0.6344625683102048,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
11,pancreatic_endocrinogenesis,random,bce,test,roc_auc_multi,0.4839088060581345,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
12,pancreatic_endocrinogenesis,random,bce,test,pr_auc,0.10201384628832427,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
13,pancreatic_endocrinogenesis,random,bce,test,pr_auc_multi,0.07045451688313523,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
14,pancreatic_endocrinogenesis,random,bce,test,r2,-0.19279563579411652,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_2/best_model.h5,fold_2,scBasset,10
0,pancreatic_endocrinogenesis,random,bce,train,roc_auc,0.7479129229946346,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
1,pancreatic_endocrinogenesis,random,bce,train,roc_auc_multi,0.5350762688517089,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
2,pancreatic_endocrinogenesis,random,bce,train,pr_auc,0.14811304344528559,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
3,pancreatic_endocrinogenesis,random,bce,train,pr_auc_multi,0.0722927673105364,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
4,pancreatic_endocrinogenesis,random,bce,train,r2,-0.03274672649260668,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
5,pancreatic_endocrinogenesis,random,bce,val,roc_auc,0.7283540434580371,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
6,pancreatic_endocrinogenesis,random,bce,val,roc_auc_multi,0.5057405765902664,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
7,pancreatic_endocrinogenesis,random,bce,val,pr_auc,0.17203702962923575,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
8,pancreatic_endocrinogenesis,random,bce,val,pr_auc_multi,0.07810967478868429,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
9,pancreatic_endocrinogenesis,random,bce,val,r2,0.04296414139445248,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
10,pancreatic_endocrinogenesis,random,bce,test,roc_auc,0.7030363234381537,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
11,pancreatic_endocrinogenesis,random,bce,test,roc_auc_multi,0.48791316547317404,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
12,pancreatic_endocrinogenesis,random,bce,test,pr_auc,0.13049783945597332,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
13,pancreatic_endocrinogenesis,random,bce,test,pr_auc_multi,0.07413581410506273,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
14,pancreatic_endocrinogenesis,random,bce,test,r2,-0.01688228964419669,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_4/best_model.h5,fold_4,scBasset,10
0,pancreatic_endocrinogenesis,random,bce,train,roc_auc,0.7841891950820918,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
1,pancreatic_endocrinogenesis,random,bce,train,roc_auc_multi,0.5019788685919966,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
2,pancreatic_endocrinogenesis,random,bce,train,pr_auc,0.30514364998980453,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
3,pancreatic_endocrinogenesis,random,bce,train,pr_auc_multi,0.0623622701432159,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
4,pancreatic_endocrinogenesis,random,bce,train,r2,0.1347422317193192,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
5,pancreatic_endocrinogenesis,random,bce,val,roc_auc,0.700465439958925,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
6,pancreatic_endocrinogenesis,random,bce,val,roc_auc_multi,0.49926592035235823,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
7,pancreatic_endocrinogenesis,random,bce,val,pr_auc,0.18671716942781907,/home/ilibarra/workspace/theislab/mubind/data/pancreatic_endocrinogenesis/random/scbasset_output/obs200_e10/bce/fold_3/best_model.h5,fold_3,scBasset,10
